Year,Male Life Expectancy at Birth,Female Life Expectancy at Birth
1967,40.939,43.977
1967,40.942,44.396
1967,41.04,43.498
1967,41.23,41.502
1967,41.912,44.709
1967,41.964,44.363
1967,41.97,45.136
1967,41.989,45.376
1967,42.104,43.42
1967,42.108,43.043
1967,42.347,44.708
1967,42.421,46.254
1967,42.589,42.975
1967,42.82,46.673
1967,42.834,47.485
1967,43.102,48.102
1967,43.16,46.375
1967,43.382,47.657
1967,43.575,46.397
1967,43.638,45.999
1967,43.712,47.136
1967,43.92,47.957
1967,43.946,46.384
1967,44.171,48.039
1967,45.178,46.947
1967,45.638,49.985
1967,45.806,49.031
1967,46.119,53.689
1967,46.223,48.172
1967,46.225,45.083
1967,46.583,51.667
1967,46.736,49.362
1967,46.953,45.895
1967,47.157,55.51
1967,47.229,46.478
1967,47.394,51.308
1967,47.424,50.736
1967,47.438,51.72
1967,47.574,48.592
1967,47.597,48.757
1967,48.329,50.385
1967,48.388,52.565
1967,48.402,53.47
1967,48.501,50.238
1967,48.505,47.519
1967,48.527,51.723
1967,48.926,53.28
1967,49.05,52.769
1967,49.285,52.513
1967,49.366,52.837
1967,49.41,51.643
1967,49.553,52.192
1967,49.565,54.729
1967,49.597,51.999
1967,49.707,47.958
1967,49.921,51.407
1967,50.032,52.974
1967,50.072,53.932
1967,50.379,54.621
1967,50.415,54.407
1967,50.655,53.347
1967,50.706,53.812
1967,50.79,60.576
1967,50.918,54.408
1967,50.973,56.216
1967,50.979,53.364
1967,51.067,53.988
1967,51.132,53.907
1967,51.397,53.723
1967,51.525,55.842
1967,51.719,56.416
1967,51.891,56.793
1967,52.024,54.838
1967,52.103,56.669
1967,52.138,53.37
1967,52.181,57.736
1967,52.35,57.22
1967,52.37,56.466
1967,52.496,55.809
1967,52.52,54.88
1967,52.561,51.16
1967,52.626,58.45
1967,52.662,60.16
1967,52.983,56.891
1967,53.062,55.418
1967,53.177,57.202
1967,53.225,63.58
1967,53.234,58.373
1967,53.242,58.121
1967,53.387,60.864
1967,53.446,58.477
1967,53.5,57.957
1967,53.524,62.092
1967,53.959,59.139
1967,54.093,58.463
1967,54.224,60.375
1967,54.302,58.062
1967,54.424,59.421
1967,54.459,61.286
1967,54.579,57.876
1967,54.771,62.584
1967,54.95,65.043
1967,55.219,60.371
1967,55.307,61.522
1967,55.442,61.343
1967,55.58,60.339
1967,55.592,59.466
1967,55.96,60.377
1967,56.288,60.679
1967,56.75,62.758
1967,56.789,62.535
1967,56.872,61.713
1967,56.882,62.307
1967,56.964,60.314
1967,57.017,59.262
1967,57.217,63.784
1967,57.492,61.452
1967,57.519,62.652
1967,57.569,62.426
1967,57.633,65.126
1967,57.783,62.628
1967,58.047,63.59
1967,58.161,62.269
1967,58.279,62.397
1967,58.41,59.694
1967,58.529,62.527
1967,58.607,70.874
1967,58.625,62.422
1967,58.693,62.455
1967,58.725,65.237
1967,58.753,61.927
1967,58.824,62.676
1967,59.094,63.984
1967,59.095,67.217
1967,59.104,66.406
1967,59.409,64.698
1967,59.631,63.464
1967,59.68,62.264
1967,59.705,67.08
1967,59.768,63.959
1967,59.858,66.571
1967,59.872,63.177
1967,59.876,66.878
1967,60.047,66.296
1967,60.12,64.211
1967,60.145,64.339
1967,60.172,62.101
1967,60.319,63.226
1967,60.335,64.509
1967,60.534,63.231
1967,60.615,65.178
1967,60.776,71.358
1967,60.782,63.541
1967,60.86,65.556
1967,60.861,64.638
1967,61.123,64.009
1967,61.162,67.299
1967,61.259,66.439
1967,61.265,67.042
1967,61.395,61.418
1967,61.524,68.99
1967,61.721,70.606
1967,61.882,68.733
1967,61.972,67.95
1967,62.044,65.922
1967,62.229,65.088
1967,62.271,66.599
1967,62.321,67.412
1967,62.39,62.634
1967,62.554,65.998
1967,62.571,67.113
1967,62.631,65.599
1967,62.702,70.281
1967,62.729,67.017
1967,62.798,68.23
1967,63.086,72.327
1967,63.197,69.628
1967,63.202,66.224
1967,63.287,69.733
1967,63.318,67.623
1967,63.589,69.293
1967,63.95,66.339
1967,64.053,68.713
1967,64.243,69.218
1967,64.374,70.877
1967,64.388,72.902
1967,64.655,68.092
1967,64.742,72.311
1967,64.822,71.285
1967,64.882,68.232
1967,64.978,70.274
1967,64.997,71.766
1967,65.112,71.277
1967,65.311,69.781
1967,65.41,72.066
1967,65.435,70.019
1967,65.462,69.025
1967,65.514,69.618
1967,65.855,72.782
1967,65.886,74.197
1967,65.925,73.589
1967,66.063,73.235
1967,66.132,71.054
1967,66.243,73.792
1967,66.322,69.625
1967,66.341,72.674
1967,66.347,71.515
1967,66.356,74.091
1967,66.523,73.208
1967,66.618,73.375
1967,66.673,73.513
1967,66.764,73.011
1967,66.8,73.154
1967,66.846,72.022
1967,66.889,72.418
1967,66.929,73.605
1967,66.935,74.332
1967,66.971,71.168
1967,67.026,73.655
1967,67.104,74.438
1967,67.301,74.74
1967,67.478,73.845
1967,67.561,70.531
1967,67.595,75.209
1967,67.687,73.093
1967,67.787,75.203
1967,67.831,74.561
1967,67.838,74.079
1967,67.881,73.725
1967,67.931,74.579
1967,68.071,74.414
1967,68.176,73.693
1967,68.208,73.825
1967,68.229,73.757
1967,68.364,72.549
1967,68.409,74.672
1967,68.56,74.033
1967,68.792,73.993
1967,68.926,75.659
1967,68.933,75.086
1967,69.057,75.15
1967,69.08,73.519
1967,69.15,73.555
1967,69.69,75.514
1967,69.697,75.724
1967,69.803,75.999
1967,69.817,73.196
1967,70.622,75.357
1967,70.648,76.217
1967,70.685,76.829
1967,70.773,76.381
1967,70.778,77.045
1967,71.175,76.585
1967,71.323,76.944
1967,71.852,76.546
1967,72.09,76.845
1968,,
1968,23.514,30.582
1968,30.908,32.379
1968,33.615,41.588
1968,34.624,37.95
1968,34.669,37.386
1968,35.128,40.71
1968,35.712,37.214
1968,35.961,37.16
1968,36.48,39.215
1968,36.837,42.454
1968,36.911,40.139
1968,37.202,39.959
1968,37.293,39.842
1968,37.32,39.328
1968,37.617,40.142
1968,37.881,40.728
1968,37.952,41.947
1968,38.175,41.483
1968,38.368,42.461
1968,40.077,43.184
1968,40.102,40.416
1968,40.164,43.162
1968,40.44,42.573
1968,40.65,45.144
1968,40.834,45.225
1968,41.175,44.625
1968,41.311,44.467
1968,41.429,44.837
1968,41.547,43.785
1968,41.603,41.928
1968,41.627,44.483
1968,41.98,44.714
1968,42.163,45.343
1968,42.221,43.075
1968,42.471,45.801
1968,42.519,44.445
1968,42.603,44.999
1968,42.711,45.063
1968,43.081,46.943
1968,43.224,47.891
1968,43.344,48.425
1968,43.402,43.72
1968,43.622,47.888
1968,43.633,47.521
1968,43.636,47.132
1968,43.778,46.601
1968,44.059,47.544
1968,44.111,46.446
1968,44.512,48.421
1968,44.589,48.393
1968,44.72,47.214
1968,45.61,47.516
1968,45.669,49.685
1968,46.269,54.036
1968,46.282,49.391
1968,46.79,48.784
1968,46.805,51.94
1968,46.871,49.884
1968,47.238,48.233
1968,47.939,51.902
1968,48.01,51.382
1968,48.024,52.31
1968,48.065,46.837
1968,48.193,53.559
1968,48.21,60.83
1968,48.441,47.337
1968,48.465,47.774
1968,48.533,49.779
1968,48.674,47.886
1968,49.081,51.009
1968,49.087,51.215
1968,49.105,53.266
1968,49.4,52.578
1968,49.485,53.769
1968,49.614,53.337
1968,49.663,52.038
1968,49.823,53.069
1968,49.885,53.45
1968,49.982,48.131
1968,50.047,55.488
1968,50.337,52.995
1968,50.432,51.978
1968,50.468,52.829
1968,50.626,54.51
1968,51.018,55.31
1968,51.133,61.112
1968,51.242,54.434
1968,51.301,55.678
1968,51.309,54.398
1968,51.337,56.501
1968,51.403,56.673
1968,51.481,54.631
1968,51.51,54.229
1968,51.692,55.07
1968,51.826,54.614
1968,51.837,56.447
1968,51.862,54.282
1968,52.049,54.633
1968,52.118,57.106
1968,52.133,56.515
1968,52.557,57.506
1968,52.567,53.846
1968,52.703,57.273
1968,52.815,58.352
1968,53.014,55.923
1968,53.043,59.037
1968,53.075,55.511
1968,53.088,60.307
1968,53.106,57.123
1968,53.151,57.176
1968,53.202,56.821
1968,53.456,52.281
1968,53.527,57.478
1968,53.536,55.996
1968,53.666,58.458
1968,53.716,61.181
1968,53.735,58.763
1968,53.791,62.614
1968,53.883,58.92
1968,53.959,58.456
1968,54.095,60.953
1968,54.522,59.675
1968,54.552,58.344
1968,54.753,59.062
1968,54.844,58.16
1968,54.873,61.825
1968,55.062,62.826
1968,55.113,65.128
1968,55.557,60.772
1968,55.687,61.967
1968,55.692,60.539
1968,55.747,60.912
1968,55.919,60.746
1968,55.939,59.949
1968,55.959,61.51
1968,56.662,61.016
1968,56.668,61.171
1968,57.158,63.173
1968,57.332,63.071
1968,57.351,62.308
1968,57.374,60.983
1968,57.655,62.828
1968,57.69,65.412
1968,57.719,65.591
1968,57.864,61.91
1968,57.932,62.77
1968,57.995,62.611
1968,58.273,59.911
1968,58.501,62.561
1968,58.695,62.575
1968,58.84,62.894
1968,58.916,62.087
1968,58.984,71.7
1968,59.004,62.986
1968,59.016,64.419
1968,59.116,67.305
1968,59.119,60.467
1968,59.157,65.898
1968,59.317,63.264
1968,59.559,67.673
1968,59.771,67.304
1968,59.805,64.369
1968,59.843,64.896
1968,59.954,66.652
1968,59.974,66.893
1968,60.055,62.484
1968,60.061,63.389
1968,60.236,62.626
1968,60.32,67.426
1968,60.352,64.309
1968,60.401,65.645
1968,60.411,71.093
1968,60.438,65.017
1968,60.515,63.942
1968,60.599,63.497
1968,60.666,64.964
1968,60.689,65.085
1968,60.868,65.142
1968,60.876,63.69
1968,61.126,65.469
1968,61.21,66.004
1968,61.317,69.035
1968,61.423,63.471
1968,61.495,64.301
1968,61.51,66.701
1968,61.524,68.135
1968,61.577,67.341
1968,61.879,64.899
1968,62.033,62.746
1968,62.365,68.323
1968,62.429,67.587
1968,62.449,66.545
1968,62.484,65.405
1968,62.504,68.927
1968,62.781,66.569
1968,62.784,72.43
1968,62.858,63.163
1968,62.943,65.793
1968,62.966,70.673
1968,62.988,65.539
1968,63.033,68.654
1968,63.159,67.409
1968,63.19,66.877
1968,63.197,67.131
1968,63.201,69.675
1968,63.364,68.014
1968,63.462,69.403
1968,63.626,69.883
1968,63.984,66.882
1968,64.329,68.063
1968,64.431,71.01
1968,64.462,69.528
1968,64.604,72.46
1968,64.836,69.658
1968,64.975,68.315
1968,65.016,72.509
1968,65.023,71.918
1968,65.299,71.427
1968,65.344,71.428
1968,65.476,69.95
1968,65.515,69.708
1968,65.52,72.235
1968,65.52,74.194
1968,65.735,70.149
1968,65.787,71.067
1968,65.804,74.279
1968,65.858,69.429
1968,65.881,70.691
1968,65.883,73.567
1968,65.906,73.386
1968,66.36,73.183
1968,66.404,71.185
1968,66.462,73.382
1968,66.466,73.442
1968,66.552,74.083
1968,66.625,71.981
1968,66.645,73.28
1968,66.661,72.975
1968,66.67,71.973
1968,66.688,70.108
1968,66.689,74.206
1968,66.7,72.773
1968,66.759,73.522
1968,66.768,73.565
1968,66.77,74.221
1968,66.886,73.393
1968,66.964,72.567
1968,67.109,73.111
1968,67.304,74.497
1968,67.329,74.867
1968,67.344,73.952
1968,67.459,74.23
1968,67.537,73.362
1968,67.544,73.777
1968,67.567,73.45
1968,67.57,74.239
1968,67.618,71.805
1968,67.707,73.855
1968,67.76,75.219
1968,67.868,74.196
1968,67.991,73.728
1968,68.115,74.288
1968,68.563,74.715
1968,68.627,72.317
1968,68.721,73.272
1968,68.749,74.87
1968,68.828,74.953
1968,68.881,74.363
1968,69.044,74.283
1968,69.093,75.785
1968,69.183,73.296
1968,69.238,73.732
1968,69.552,73.247
1968,69.804,75.533
1968,69.938,76.046
1968,70.754,76.34
1968,70.782,75.575
1968,70.916,76.465
1968,70.935,76.443
1968,71.218,76.79
1968,71.615,76.047
1968,71.71,76.392
1968,72.225,77.02
1969,,
1969,22.83,30.057
1969,27.532,32.962
1969,31.299,32.82
1969,33.996,41.968
1969,34.942,37.681
1969,35.098,38.451
1969,35.696,36.912
1969,36.206,37.701
1969,36.835,39.669
1969,36.969,42.157
1969,37.192,42.8
1969,37.244,40.263
1969,37.374,40.113
1969,37.577,40.207
1969,38.079,40.639
1969,38.186,40.92
1969,38.187,40.188
1969,38.272,42.354
1969,38.606,41.91
1969,38.821,42.678
1969,40.236,43.176
1969,40.313,40.587
1969,40.445,43.564
1969,40.639,45.127
1969,40.88,42.788
1969,41.134,45.361
1969,41.379,44.315
1969,41.432,44.911
1969,41.53,44.784
1969,41.671,45.068
1969,41.759,44.116
1969,42.195,42.398
1969,42.243,45.118
1969,42.343,43.235
1969,42.666,46.034
1969,42.734,47.797
1969,42.935,45.453
1969,42.949,45.31
1969,43.224,47.128
1969,43.234,45.659
1969,43.741,48.928
1969,43.791,48.083
1969,43.975,46.799
1969,44.126,47.874
1969,44.162,44.391
1969,44.557,47.875
1969,44.576,46.742
1969,44.742,48.732
1969,45.034,48.749
1969,45.047,48.973
1969,45.556,48.061
1969,45.666,49.667
1969,46.137,47.977
1969,46.301,49.633
1969,46.649,54.324
1969,46.934,50.354
1969,46.938,47.844
1969,47.051,52.288
1969,47.308,49.344
1969,47.679,51.994
1969,48.248,53.777
1969,48.29,52.52
1969,48.456,47.22
1969,48.483,52.038
1969,48.86,47.77
1969,48.972,50.21
1969,49.085,48.318
1969,49.501,51.64
1969,49.572,51.71
1969,49.692,49.154
1969,49.726,53.795
1969,49.851,54.231
1969,49.928,52.354
1969,50.066,48.21
1969,50.068,53.991
1969,50.303,53.628
1969,50.347,53.432
1969,50.495,55.996
1969,50.557,62.449
1969,50.59,54.195
1969,50.849,53.497
1969,50.967,52.569
1969,51.147,55.017
1969,51.364,61.765
1969,51.468,53.686
1969,51.507,55.801
1969,51.729,54.743
1969,51.856,57.158
1969,51.948,55.087
1969,52.032,56.675
1969,52.073,54.779
1969,52.153,57.235
1969,52.212,55.631
1969,52.394,57.498
1969,52.454,54.857
1969,52.471,55.293
1969,52.488,57.111
1969,52.616,57.017
1969,52.644,55.575
1969,52.665,55.517
1969,52.811,57.888
1969,53.17,54.369
1969,53.229,57.138
1969,53.241,57.327
1969,53.316,57.894
1969,53.547,59.033
1969,53.576,60.764
1969,53.598,59.595
1969,53.606,56.07
1969,53.804,57.774
1969,53.857,57.832
1969,53.879,56.923
1969,53.987,56.568
1969,53.993,61.534
1969,54.023,58.942
1969,54.176,62.674
1969,54.189,53.276
1969,54.345,59.612
1969,54.348,59.321
1969,54.653,61.591
1969,54.657,59.114
1969,54.68,59.452
1969,54.941,58.462
1969,55.003,58.337
1969,55.013,60.151
1969,55.242,62.296
1969,55.258,65.371
1969,55.323,63.248
1969,55.406,59.692
1969,55.885,61.095
1969,56.119,62.628
1969,56.251,61.115
1969,56.264,60.444
1969,56.956,61.829
1969,57.057,61.445
1969,57.115,62.732
1969,57.379,61.935
1969,57.512,63.825
1969,57.804,61.719
1969,57.813,62.991
1969,57.833,62.804
1969,57.855,63.766
1969,57.881,66.111
1969,58.063,62.89
1969,58.192,66.103
1969,58.22,62.388
1969,58.382,63.176
1969,58.539,62.82
1969,58.873,62.965
1969,58.974,62.372
1969,59.1,68.281
1969,59.147,63.274
1969,59.234,64.761
1969,59.279,60.506
1969,59.318,72.212
1969,59.399,64.366
1969,59.409,63.583
1969,59.621,66.578
1969,59.743,61.228
1969,59.793,68.275
1969,59.891,70.822
1969,59.99,67.351
1969,59.996,63.689
1969,60.016,66.886
1969,60.143,63.599
1969,60.228,67.011
1969,60.365,62.685
1969,60.593,64.427
1969,60.761,68.098
1969,60.876,63.743
1969,61.066,65.134
1969,61.087,64.526
1969,61.088,65.338
1969,61.243,69.047
1969,61.276,65.303
1969,61.332,64.127
1969,61.401,66.374
1969,61.426,66.561
1969,61.509,64.62
1969,61.553,63.422
1969,61.602,67.081
1969,61.78,67.019
1969,61.841,66.696
1969,62.006,67.638
1969,62.01,68.198
1969,62.068,71.925
1969,62.167,65.292
1969,62.289,66.567
1969,62.334,64.837
1969,62.587,69.09
1969,62.62,68.726
1969,62.687,64.086
1969,62.709,64.454
1969,62.711,67.522
1969,62.718,66.655
1969,62.765,68.792
1969,62.842,65.719
1969,62.993,68.263
1969,63.145,69.568
1969,63.244,69.079
1969,63.285,68.115
1969,63.314,66.113
1969,63.335,71.135
1969,63.365,63.762
1969,63.481,67.81
1969,63.579,69.818
1969,63.626,70.222
1969,63.93,68.099
1969,63.945,72.058
1969,64.198,71.439
1969,64.41,68.213
1969,64.495,68.999
1969,64.657,67.555
1969,64.665,72.29
1969,64.922,73.827
1969,65.072,72.428
1969,65.083,68.383
1969,65.18,72.961
1969,65.244,74.088
1969,65.416,70.39
1969,65.464,70.724
1969,65.551,71.663
1969,65.597,70.409
1969,65.601,72.386
1969,65.637,71.888
1969,65.639,73.571
1969,65.796,70.729
1969,65.843,73.062
1969,65.931,70.586
1969,65.995,73.022
1969,66.089,73.042
1969,66.246,73.383
1969,66.282,69.849
1969,66.312,72.969
1969,66.351,71.795
1969,66.565,73.274
1969,66.581,71.965
1969,66.594,73.549
1969,66.598,71.131
1969,66.648,73.1
1969,66.674,72.044
1969,66.691,73.055
1969,66.696,74.649
1969,66.77,74.397
1969,66.799,72.584
1969,66.871,74.451
1969,66.978,74.53
1969,67.115,70.52
1969,67.139,75.009
1969,67.301,73.303
1969,67.416,75.053
1969,67.418,73.953
1969,67.49,73.975
1969,67.562,72.426
1969,67.644,74.125
1969,67.693,74.237
1969,67.765,74.689
1969,67.866,73.864
1969,67.877,74.704
1969,67.879,74.348
1969,67.942,72.353
1969,68.28,72.773
1969,68.343,73.852
1969,68.414,74.748
1969,68.466,74.785
1969,68.61,74.912
1969,68.714,74.36
1969,68.726,73.086
1969,69.009,75.315
1969,69.164,76.021
1969,69.21,74.629
1969,69.448,73.458
1969,69.718,74.405
1969,69.721,75.653
1969,70.093,76.11
1969,70.327,75.947
1969,70.808,76.674
1969,70.852,76.484
1969,70.856,75.699
1969,70.913,76.286
1969,71.021,75.972
1969,71.709,76.635
1969,72.667,77.103
1970,,
1970,23.156,30.269
1970,27.701,33.119
1970,31.791,33.302
1970,32.64,48.619
1970,34.254,42.244
1970,35.362,38.08
1970,35.449,36.576
1970,35.549,38.905
1970,36.692,38.233
1970,37.467,40.116
1970,37.543,43.182
1970,37.655,40.4
1970,37.925,40.62
1970,38.012,43.153
1970,38.559,42.749
1970,38.62,41.143
1970,38.78,40.658
1970,39.017,42.309
1970,39.023,41.008
1970,39.157,43.081
1970,39.175,41.31
1970,40.268,43.238
1970,40.558,41.081
1970,40.716,45.01
1970,40.842,43.97
1970,41.184,43.166
1970,41.488,45.709
1970,41.69,44.332
1970,41.78,45.216
1970,41.811,43.953
1970,41.96,45.199
1970,42.075,44.419
1970,42.283,45.408
1970,42.522,43.062
1970,42.712,43.625
1970,42.936,45.796
1970,43.12,48.177
1970,43.234,46.389
1970,43.394,46.439
1970,43.488,47.336
1970,43.863,46.289
1970,44.045,48.317
1970,44.164,46.987
1970,44.485,40.665
1970,44.512,48.459
1970,44.95,47.278
1970,44.979,48.215
1970,44.991,45.134
1970,45.5,49.123
1970,45.636,49.434
1970,45.707,49.753
1970,45.783,50.043
1970,46.358,48.783
1970,46.704,47.587
1970,46.705,50.053
1970,46.711,48.381
1970,46.816,47.507
1970,46.996,54.715
1970,47.115,52.427
1970,47.791,49.848
1970,47.805,51.261
1970,47.897,52.203
1970,48.643,52.91
1970,48.728,47.426
1970,48.77,54.276
1970,48.854,47.587
1970,48.957,52.531
1970,48.965,47.992
1970,48.995,50.133
1970,49.608,51.655
1970,49.806,52.296
1970,50.29,52.68
1970,50.311,50.081
1970,50.382,54.748
1970,50.435,54.526
1970,50.584,62.557
1970,50.671,54.746
1970,50.943,54.18
1970,50.956,56.404
1970,51.193,54.873
1970,51.196,53.755
1970,51.275,54.304
1970,51.493,53.185
1970,51.638,55.552
1970,51.792,62.422
1970,52.045,57.68
1970,52.096,55.185
1970,52.15,56.474
1970,52.271,55.32
1970,52.322,57.667
1970,52.593,57.368
1970,52.678,55.327
1970,52.738,57.934
1970,52.756,56.173
1970,52.782,55.13
1970,52.89,54.975
1970,53.084,55.966
1970,53.121,57.764
1970,53.146,58.317
1970,53.209,57.673
1970,53.269,56.351
1970,53.502,57.569
1970,53.631,55.086
1970,53.756,56.862
1970,53.943,58.524
1970,54.017,58.369
1970,54.058,61.252
1970,54.136,60.111
1970,54.172,58.074
1970,54.18,56.669
1970,54.213,59.655
1970,54.258,61.94
1970,54.341,58.928
1970,54.364,59.241
1970,54.573,63.107
1970,54.685,58.617
1970,54.723,57.925
1970,54.779,59.73
1970,54.971,54.57
1970,55.031,60.486
1970,55.256,62.353
1970,55.268,58.766
1970,55.272,59.821
1970,55.402,65.695
1970,55.481,58.854
1970,55.572,63.531
1970,55.601,62.762
1970,55.656,60.738
1970,55.784,60.74
1970,56.218,60.47
1970,56.326,61.045
1970,56.712,61.011
1970,57.189,63.246
1970,57.472,61.905
1970,57.794,63.969
1970,57.921,62.654
1970,57.964,63.205
1970,58.035,64.114
1970,58.046,63.354
1970,58.138,63.002
1970,58.232,62.403
1970,58.249,63.121
1970,58.413,66.393
1970,58.424,66.744
1970,58.497,63.827
1970,58.532,64.285
1970,58.575,62.918
1970,58.581,63.76
1970,58.731,61.136
1970,58.938,62.662
1970,59.174,69.145
1970,59.254,63.375
1970,59.459,63.668
1970,59.533,64.564
1970,59.785,64.14
1970,59.895,65.223
1970,59.907,61.179
1970,59.985,68.493
1970,60.004,67.236
1970,60.028,67.354
1970,60.041,72.583
1970,60.053,63.465
1970,60.461,71.219
1970,60.482,67.17
1970,60.625,64.507
1970,60.745,67.121
1970,60.769,62.878
1970,60.958,64.421
1970,61.071,68.633
1970,61.152,63.971
1970,61.199,66.023
1970,61.527,66.616
1970,61.72,65.297
1970,61.793,64.594
1970,61.966,68.794
1970,61.971,69.705
1970,61.976,66.365
1970,62.113,67.092
1970,62.155,65.362
1970,62.191,72.071
1970,62.205,66.549
1970,62.321,65.962
1970,62.405,67.924
1970,62.407,67.371
1970,62.573,67.887
1970,62.586,69.254
1970,62.802,65.523
1970,62.905,69.008
1970,62.913,68.829
1970,63.008,67.092
1970,63.077,68.015
1970,63.146,66.037
1970,63.154,67.74
1970,63.362,65.495
1970,63.466,67.231
1970,63.556,65.616
1970,63.566,70.042
1970,63.595,70.547
1970,63.656,69.64
1970,63.694,68.617
1970,63.702,70.046
1970,63.703,66.57
1970,63.715,71.585
1970,63.798,68.219
1970,63.877,70.106
1970,63.891,64.361
1970,64.02,72.193
1970,64.502,71.947
1970,64.605,67.462
1970,64.627,68.635
1970,64.636,69.132
1970,64.799,74.988
1970,64.908,72.905
1970,65.034,74.005
1970,65.118,72.692
1970,65.17,68.419
1970,65.219,69.859
1970,65.347,68.155
1970,65.467,73.945
1970,65.65,72.519
1970,65.752,70.856
1970,65.891,70.379
1970,65.898,72.079
1970,65.943,70.924
1970,66.003,72.084
1970,66.034,72.989
1970,66.044,70.624
1970,66.102,73.259
1970,66.161,74.398
1970,66.168,72.871
1970,66.26,73.325
1970,66.319,73.355
1970,66.325,72.101
1970,66.385,74.631
1970,66.506,73.419
1970,66.555,73.701
1970,66.568,71.688
1970,66.656,72.922
1970,66.75,70.295
1970,66.8,71.499
1970,66.832,71.8
1970,66.881,73.84
1970,66.964,74.714
1970,67.005,73.461
1970,67.016,74.646
1970,67.062,72.508
1970,67.188,75.105
1970,67.219,74.78
1970,67.427,74.178
1970,67.472,70.903
1970,67.495,73.547
1970,67.558,74.235
1970,67.586,73.332
1970,67.791,74.556
1970,67.818,74.14
1970,68.06,74.516
1970,68.155,74.496
1970,68.37,75.812
1970,68.584,73.335
1970,68.656,72.501
1970,68.66,74.329
1970,68.695,74.538
1970,68.696,74.986
1970,68.83,75.18
1970,69.104,73.504
1970,69.318,74.683
1970,69.328,74.867
1970,69.331,76.27
1970,69.399,73.494
1970,69.74,76.124
1970,70.026,76.165
1970,70.229,76.175
1970,70.343,75.32
1970,70.443,76.897
1970,70.665,73.058
1970,70.781,76.558
1970,70.832,76.521
1970,70.871,75.924
1970,70.999,77.32
1970,71.442,75.03
1970,71.68,77.199
1970,72.23,77.207
1970,72.826,77.067
1971,,
1971,22.302,32.225
1971,29.098,34.156
1971,32.175,33.731
1971,32.98,48.783
1971,33.935,38.768
1971,34.584,42.593
1971,34.734,35.757
1971,35.208,41.997
1971,35.899,38.559
1971,36.103,39.463
1971,37.178,38.76
1971,37.933,43.5
1971,37.937,40.6
1971,37.964,40.686
1971,38.194,40.988
1971,38.216,42.256
1971,39.017,41.702
1971,39.262,43.934
1971,39.345,42.665
1971,39.58,43.44
