continent,Year,GDP per capita
ASIA,1978,1720
ASIA,1978,1744
ASIA,1978,2694
ASIA,1978,2727
ASIA,1978,3606
ASIA,1978,3636
ASIA,1978,3861
ASIA,1978,4218
ASIA,1978,4874
ASIA,1978,5214
ASIA,1978,5856.4966
ASIA,1978,5926
ASIA,1978,6350
ASIA,1978,6513
ASIA,1978,7037
ASIA,1978,7519
ASIA,1978,8257
ASIA,1978,8710
ASIA,1978,9075
ASIA,1978,9561
ASIA,1978,11588
ASIA,1978,14689
ASIA,1978,16139
ASIA,1978,20060
ASIA,1978,20593
ASIA,1978,26363
ASIA,1978,35936
ASIA,1978,47072
ASIA,1979,894
ASIA,1979,966
ASIA,1979,1023
ASIA,1979,1106
ASIA,1979,1240
ASIA,1979,1267
ASIA,1979,1325
ASIA,1979,1427
ASIA,1979,1556
ASIA,1979,1733
ASIA,1979,1859
ASIA,1979,2810
ASIA,1979,2815
ASIA,1979,3703
ASIA,1979,3733
ASIA,1979,3979
ASIA,1979,4536
ASIA,1979,4677
ASIA,1979,5510
ASIA,1979,6204
ASIA,1979,6247
ASIA,1979,6265.886
ASIA,1979,6446
ASIA,1979,6730
ASIA,1979,7678
ASIA,1979,7967
ASIA,1979,9011
ASIA,1979,9580
ASIA,1979,10769
ASIA,1979,12521
ASIA,1979,15903
ASIA,1979,16761
ASIA,1979,20472
ASIA,1979,20982
ASIA,1979,28174
ASIA,1979,39534
ASIA,1979,45806
ASIA,1980,875
ASIA,1980,1019
ASIA,1980,1054
ASIA,1980,1057
ASIA,1980,1207
ASIA,1980,1320
ASIA,1980,1495
ASIA,1980,1618
ASIA,1980,1851
ASIA,1980,1930
ASIA,1980,2917
ASIA,1980,2981
ASIA,1980,3650
ASIA,1980,3787
ASIA,1980,4071
ASIA,1980,4608
ASIA,1980,5239
ASIA,1980,5746
ASIA,1980,5829
ASIA,1980,5848
ASIA,1980,6064.04
ASIA,1980,6070
ASIA,1980,6334
ASIA,1980,6491
ASIA,1980,6763
ASIA,1980,6994
ASIA,1980,7141
ASIA,1980,7165
ASIA,1980,7453
ASIA,1980,8384
ASIA,1980,9291
ASIA,1980,9451
ASIA,1980,10165
ASIA,1980,10374
ASIA,1980,10519
ASIA,1980,11899
ASIA,1980,13601
ASIA,1980,17086
ASIA,1980,17508
ASIA,1980,21068
ASIA,1980,21154
ASIA,1980,21404
ASIA,1980,44168
ASIA,1980,45860
ASIA,1981,878
ASIA,1981,1119
ASIA,1981,1144
ASIA,1981,1199
ASIA,1981,1223
ASIA,1981,1301
ASIA,1981,1369
ASIA,1981,1557
ASIA,1981,1714
ASIA,1981,1924
ASIA,1981,1962
ASIA,1981,3049
ASIA,1981,3119
ASIA,1981,3767
ASIA,1981,3819
ASIA,1981,4230
ASIA,1981,4549
ASIA,1981,4811
ASIA,1981,5622
ASIA,1981,5789
ASIA,1981,5887
ASIA,1981,6095
ASIA,1981,6201
ASIA,1981,6398.851
ASIA,1981,6666
ASIA,1981,6875
ASIA,1981,7176
ASIA,1981,7210
ASIA,1981,7490
ASIA,1981,7527
ASIA,1981,8035
ASIA,1981,8749
ASIA,1981,9548
ASIA,1981,9631
ASIA,1981,10984
ASIA,1981,11053
ASIA,1981,11604
ASIA,1981,14335
ASIA,1981,16402
ASIA,1981,18103
ASIA,1981,18301
ASIA,1981,21393
ASIA,1981,21924
ASIA,1981,37307
ASIA,1981,42456
ASIA,1982,869
ASIA,1982,1135
ASIA,1982,1256
ASIA,1982,1270
ASIA,1982,1293
ASIA,1982,1358
ASIA,1982,1417
ASIA,1982,1570
ASIA,1982,1814
ASIA,1982,2002
ASIA,1982,2128
ASIA,1982,2823
ASIA,1982,2941
ASIA,1982,3151
ASIA,1982,3724
ASIA,1982,3859
ASIA,1982,4375
ASIA,1982,5088
ASIA,1982,5498
ASIA,1982,5726
ASIA,1982,6303
ASIA,1982,6381
ASIA,1982,6535
ASIA,1982,6575
ASIA,1982,6821.475
ASIA,1982,7036
ASIA,1982,7401
ASIA,1982,7594
ASIA,1982,7651
ASIA,1982,7704
ASIA,1982,7831
ASIA,1982,8910
ASIA,1982,9809
ASIA,1982,10131
ASIA,1982,10817
ASIA,1982,11322
ASIA,1982,11611
ASIA,1982,13845
ASIA,1982,14687
ASIA,1982,18155
ASIA,1982,18527
ASIA,1982,20535
ASIA,1982,22440
ASIA,1982,29046
ASIA,1982,36635
ASIA,1983,891
ASIA,1983,1076
ASIA,1983,1283
ASIA,1983,1333
ASIA,1983,1347
ASIA,1983,1412
ASIA,1983,1451
ASIA,1983,1663
ASIA,1983,1876
ASIA,1983,2077
ASIA,1983,2227
ASIA,1983,2994
ASIA,1983,3268
ASIA,1983,3402
ASIA,1983,3827
ASIA,1983,3837
ASIA,1983,4538
ASIA,1983,4733
ASIA,1983,5547
ASIA,1983,5992
ASIA,1983,6489
ASIA,1983,6529
ASIA,1983,6535
ASIA,1983,6805
ASIA,1983,7108
ASIA,1983,7240
ASIA,1983,7262
ASIA,1983,7611.734
ASIA,1983,7672
ASIA,1983,8010
ASIA,1983,8521
ASIA,1983,9530
ASIA,1983,9865
ASIA,1983,10544
ASIA,1983,10581
ASIA,1983,11735
ASIA,1983,12234
ASIA,1983,14292
ASIA,1983,15720
ASIA,1983,17315
ASIA,1983,18468
ASIA,1983,19349
ASIA,1983,22805
ASIA,1983,23146
ASIA,1983,32737
ASIA,1984,918
ASIA,1984,1152
ASIA,1984,1337
ASIA,1984,1344
ASIA,1984,1420
ASIA,1984,1476
ASIA,1984,1492
ASIA,1984,1690
ASIA,1984,1940
ASIA,1984,2106
ASIA,1984,2444
ASIA,1984,3134
ASIA,1984,3387
ASIA,1984,3469
ASIA,1984,3861
ASIA,1984,4720
ASIA,1984,4807
ASIA,1984,4828
ASIA,1984,5469
ASIA,1984,5952
ASIA,1984,6314
ASIA,1984,6593
ASIA,1984,6736
ASIA,1984,6867
ASIA,1984,6951
ASIA,1984,7189
ASIA,1984,7264
ASIA,1984,7599
ASIA,1984,8303.519
ASIA,1984,8360
ASIA,1984,9526
ASIA,1984,9792
ASIA,1984,10181
ASIA,1984,10394
ASIA,1984,11330
ASIA,1984,11553
ASIA,1984,13128
ASIA,1984,14384
ASIA,1984,16343
ASIA,1984,16767
ASIA,1984,18305
ASIA,1984,20354
ASIA,1984,21042
ASIA,1984,23548
ASIA,1984,32135
ASIA,1985,925
ASIA,1985,1194
ASIA,1985,1304
ASIA,1985,1382
ASIA,1985,1471
ASIA,1985,1506
ASIA,1985,1540
ASIA,1985,1720
ASIA,1985,2004
ASIA,1985,2230
ASIA,1985,2619
ASIA,1985,3135
ASIA,1985,3143
ASIA,1985,3484
ASIA,1985,3717
ASIA,1985,4619
ASIA,1985,4862
ASIA,1985,5364
ASIA,1985,5616
ASIA,1985,5895
ASIA,1985,6186
ASIA,1985,6268
ASIA,1985,6626
ASIA,1985,6853
ASIA,1985,6958
ASIA,1985,6972
ASIA,1985,7181
ASIA,1985,7578
ASIA,1985,8558
ASIA,1985,8859.355
ASIA,1985,10026
ASIA,1985,10433
ASIA,1985,10485
ASIA,1985,10779
ASIA,1985,11545
ASIA,1985,11725
ASIA,1985,13015
ASIA,1985,13868
ASIA,1985,14422
ASIA,1985,16558
ASIA,1985,16611
ASIA,1985,18605
ASIA,1985,20883
ASIA,1985,24437
ASIA,1985,29562
ASIA,1986,944
ASIA,1986,1218
ASIA,1986,1344
ASIA,1986,1409
ASIA,1986,1465
ASIA,1986,1481
ASIA,1986,1578
ASIA,1986,1755
ASIA,1986,2142
ASIA,1986,2302
ASIA,1986,2748
ASIA,1986,3161
ASIA,1986,3269
ASIA,1986,3607
ASIA,1986,3684
ASIA,1986,5053
ASIA,1986,5319
ASIA,1986,5330
ASIA,1986,5400
ASIA,1986,5413
ASIA,1986,5984
ASIA,1986,5992
ASIA,1986,6204
ASIA,1986,6543
ASIA,1986,6880
ASIA,1986,6904
ASIA,1986,7323
ASIA,1986,7973
ASIA,1986,8663
ASIA,1986,9200
ASIA,1986,9756.205
ASIA,1986,10268
ASIA,1986,10394
ASIA,1986,11576
ASIA,1986,11918
ASIA,1986,12121
ASIA,1986,12881
ASIA,1986,12897
ASIA,1986,13509
ASIA,1986,13839
ASIA,1986,16831
ASIA,1986,19160
ASIA,1986,21949
ASIA,1986,22823
ASIA,1986,24992
ASIA,1987,960
ASIA,1987,1208
ASIA,1987,1211
ASIA,1987,1350
ASIA,1987,1382
ASIA,1987,1490
ASIA,1987,1500
ASIA,1987,1793
ASIA,1987,2168
ASIA,1987,2364
ASIA,1987,2931
ASIA,1987,3218
ASIA,1987,3370
ASIA,1987,3590
ASIA,1987,3712
ASIA,1987,5004
ASIA,1987,5040
ASIA,1987,5241
ASIA,1987,5453
ASIA,1987,5713
ASIA,1987,6052
ASIA,1987,6194
ASIA,1987,6202
ASIA,1987,6680
ASIA,1987,6723
ASIA,1987,6786
ASIA,1987,7838
ASIA,1987,7911
ASIA,1987,8995
ASIA,1987,9055
ASIA,1987,9789
ASIA,1987,10699
ASIA,1987,10864.974
ASIA,1987,11389
ASIA,1987,12416
ASIA,1987,12792
ASIA,1987,12819
ASIA,1987,12919
ASIA,1987,13705
ASIA,1987,13707
ASIA,1987,18345
ASIA,1987,20196
ASIA,1987,21487
ASIA,1987,25414
ASIA,1987,25904
ASIA,1988,964
ASIA,1988,1101
ASIA,1988,1207
ASIA,1988,1269
ASIA,1988,1286
ASIA,1988,1473
ASIA,1988,1556
ASIA,1988,1938
ASIA,1988,2227
ASIA,1988,2442
ASIA,1988,3045
ASIA,1988,3355
ASIA,1988,3500
ASIA,1988,3633
ASIA,1988,3747
ASIA,1988,4385
ASIA,1988,4635
ASIA,1988,4745
ASIA,1988,5249
ASIA,1988,5515
ASIA,1988,5679
ASIA,1988,6089
ASIA,1988,6601
ASIA,1988,6802
ASIA,1988,7101
ASIA,1988,7144
ASIA,1988,7571
ASIA,1988,8019
ASIA,1988,9301
ASIA,1988,9328
ASIA,1988,9913
ASIA,1988,10633
ASIA,1988,12039.945
ASIA,1988,12256
ASIA,1988,12317
ASIA,1988,12492
ASIA,1988,12795
ASIA,1988,13748
ASIA,1988,14183
ASIA,1988,14665
ASIA,1988,19853
ASIA,1988,20215
ASIA,1988,20256
ASIA,1988,27063
ASIA,1988,27393
ASIA,1989,966
ASIA,1989,999
ASIA,1989,1234
ASIA,1989,1290
ASIA,1989,1428
ASIA,1989,1455
ASIA,1989,1588
ASIA,1989,2024
ASIA,1989,2232
ASIA,1989,2487
ASIA,1989,2488
ASIA,1989,3022
ASIA,1989,3481
ASIA,1989,3677
ASIA,1989,3747
ASIA,1989,3751
ASIA,1989,4098
ASIA,1989,4682
ASIA,1989,4962
ASIA,1989,5303
ASIA,1989,5719
ASIA,1989,5915
ASIA,1989,6540
ASIA,1989,6735
ASIA,1989,6751
ASIA,1989,7093
ASIA,1989,7634
ASIA,1989,7992
ASIA,1989,8421
ASIA,1989,8735
ASIA,1989,10525
ASIA,1989,10692
ASIA,1989,12137
ASIA,1989,12153
ASIA,1989,12701
ASIA,1989,12758
ASIA,1989,12759.489
ASIA,1989,14161
ASIA,1989,14712
ASIA,1989,15203
ASIA,1989,20091
ASIA,1989,21072
ASIA,1989,21221
ASIA,1989,27377
ASIA,1989,28601
ASIA,1990,963
ASIA,1990,1006
ASIA,1990,1253
ASIA,1990,1315
ASIA,1990,1404
ASIA,1990,1481
ASIA,1990,1634
ASIA,1990,2087
ASIA,1990,2123
ASIA,1990,2455.8186
ASIA,1990,2531
ASIA,1990,2982
ASIA,1990,3086
ASIA,1990,3502
ASIA,1990,3622
ASIA,1990,3864
ASIA,1990,3918
ASIA,1990,4007
ASIA,1990,4803
ASIA,1990,5345
ASIA,1990,5620
ASIA,1990,5742
ASIA,1990,5796
ASIA,1990,6044
ASIA,1990,6542
ASIA,1990,6790
ASIA,1990,7385
ASIA,1990,7394
ASIA,1990,8179
ASIA,1990,8606
ASIA,1990,9087
ASIA,1990,9669
ASIA,1990,9757
ASIA,1990,10327
ASIA,1990,11705
ASIA,1990,11888
ASIA,1990,12140
ASIA,1990,13874
ASIA,1990,14335
ASIA,1990,15560
ASIA,1990,15841
ASIA,1990,20829
ASIA,1990,22254
ASIA,1990,22666
ASIA,1990,27960
ASIA,1990,29949
ASIA,1991,881.1704
ASIA,1991,1031.4299
ASIA,1991,1205.0715
ASIA,1991,1360.7834
ASIA,1991,1425.0457
ASIA,1991,1512.4799
ASIA,1991,1518.7421
ASIA,1991,1688.1599
ASIA,1991,1976.0231
ASIA,1991,2062.3103
ASIA,1991,2315.959
ASIA,1991,2644.5742
ASIA,1991,3051.3152
ASIA,1991,3432.5828
ASIA,1991,3661.9236
ASIA,1991,4214.982
ASIA,1991,4270.37
ASIA,1991,4310.778
ASIA,1991,4326.2993
ASIA,1991,4732.171
ASIA,1991,5161.9043
ASIA,1991,5457.757
ASIA,1991,5900.5093
ASIA,1991,6310.9067
ASIA,1991,6380.55
ASIA,1991,6485.528
ASIA,1991,7059.957
ASIA,1991,7319.1367
ASIA,1991,7849.7446
ASIA,1991,8141.671
ASIA,1991,8658.378
ASIA,1991,8781.209
ASIA,1991,9424.123
ASIA,1991,9535.051
ASIA,1991,10557.115
ASIA,1991,11131
ASIA,1991,12417.643
ASIA,1991,15056.16
ASIA,1991,15417.124
ASIA,1991,16830.414
ASIA,1991,16934.814
ASIA,1991,20912.941
ASIA,1991,23636.684
ASIA,1991,29008.7
ASIA,1991,30837.432
ASIA,1992,843.8753
ASIA,1992,1062.4604
ASIA,1992,1283.8254
ASIA,1992,1374.6613
ASIA,1992,1427.2856
ASIA,1992,1563.9056
ASIA,1992,1792.6708
ASIA,1992,1841.0125
ASIA,1992,2046.1809
ASIA,1992,2115.2573
ASIA,1992,2120.5461
ASIA,1992,2732.3816
ASIA,1992,2832.7034
ASIA,1992,3227.7441
ASIA,1992,3399.2427
ASIA,1992,3759.7183
ASIA,1992,4020.974
ASIA,1992,4362.113
ASIA,1992,4536.4097
ASIA,1992,4587.7637
ASIA,1992,4618.0054
ASIA,1992,4699.611
ASIA,1992,5286.925
ASIA,1992,5410.625
ASIA,1992,5530.4785
ASIA,1992,5638.998
ASIA,1992,6456.123
ASIA,1992,7036.315
ASIA,1992,7993.8926
ASIA,1992,8409.0205
ASIA,1992,9150.435
ASIA,1992,9383.933
ASIA,1992,10002.276
ASIA,1992,10012.611
ASIA,1992,12251.157
ASIA,1992,12965.067
ASIA,1992,15042.123
ASIA,1992,15712.002
ASIA,1992,16570.396
ASIA,1992,17905.28
ASIA,1992,18101.332
ASIA,1992,21531.596
ASIA,1992,24775.57
ASIA,1992,30202.54
ASIA,1992,30977.814
ASIA,1993,578.4027
ASIA,1993,1095.6564
ASIA,1993,1321.8102
ASIA,1993,1384.2925
ASIA,1993,1385.2411
ASIA,1993,1622.5544
ASIA,1993,1846.2256
ASIA,1993,1894.8586
ASIA,1993,1996.2933
ASIA,1993,2132.3823
ASIA,1993,2176.4277
ASIA,1993,2482.4136
ASIA,1993,2777.332
ASIA,1993,3427.1294
ASIA,1993,3506.48
ASIA,1993,3712.341
ASIA,1993,3764.9421
ASIA,1993,3792.6177
ASIA,1993,4130.147
ASIA,1993,4247.023
ASIA,1993,4315.357
ASIA,1993,4604.3843
ASIA,1993,4837.1313
ASIA,1993,5053.2803
ASIA,1993,5193.464
ASIA,1993,5527.995
ASIA,1993,6460.6626
ASIA,1993,6914.7666
ASIA,1993,8964.292
ASIA,1993,9102.066
ASIA,1993,9173.638
ASIA,1993,9865.301
ASIA,1993,10072.486
ASIA,1993,10131.93
ASIA,1993,13226.644
ASIA,1993,16221.046
ASIA,1993,16439.24
ASIA,1993,16503.434
ASIA,1993,18101.092
ASIA,1993,19087.598
ASIA,1993,19955.314
ASIA,1993,21484.979
ASIA,1993,25558.756
ASIA,1993,27073.715
ASIA,1993,30920.66
ASIA,1993,31242.2
ASIA,1994,428.4246
ASIA,1994,1136.4185
ASIA,1994,1373.9629
ASIA,1994,1416.4637
ASIA,1994,1456.0203
ASIA,1994,1718.1158
ASIA,1994,1925.956
ASIA,1994,1928.3185
ASIA,1994,1955.4773
ASIA,1994,2018.3507
ASIA,1994,2108.538
ASIA,1994,2254.899
ASIA,1994,2855.9062
ASIA,1994,2993.828
ASIA,1994,3453.3638
ASIA,1994,3463.476
ASIA,1994,3529.0073
ASIA,1994,3730.164
ASIA,1994,3769.6248
ASIA,1994,3775.0696
ASIA,1994,4392.98
ASIA,1994,4500.82
ASIA,1994,4744.458
ASIA,1994,5140.025
ASIA,1994,5585.667
ASIA,1994,5893.47
ASIA,1994,6538.1733
ASIA,1994,6884.706
ASIA,1994,8178.791
ASIA,1994,9308.695
ASIA,1994,9499.518
ASIA,1994,9935.004
ASIA,1994,9969.374
ASIA,1994,10867.256
ASIA,1994,14079.533
ASIA,1994,17210.986
ASIA,1994,17720.395
ASIA,1994,17955.314
ASIA,1994,18678.932
ASIA,1994,20269.266
ASIA,1994,22128.805
ASIA,1994,24532.414
ASIA,1994,28334.582
ASIA,1994,29454.613
ASIA,1994,31135.428
ASIA,1994,32219.357
ASIA,1995,632.9404
ASIA,1995,1182.9514
ASIA,1995,1423.6505
ASIA,1995,1439.2865
ASIA,1995,1468.0789
ASIA,1995,1666.184
ASIA,1995,1801.544
ASIA,1995,1816.009
ASIA,1995,1996.9279
ASIA,1995,2147.8286
ASIA,1995,2167.042
ASIA,1995,2355.9631
ASIA,1995,2776.0303
ASIA,1995,2947.6826
ASIA,1995,2999.319
ASIA,1995,3473.6802
ASIA,1995,3610.8408
ASIA,1995,3637.6255
ASIA,1995,3823.3188
ASIA,1995,3999.7292
ASIA,1995,4535.263
ASIA,1995,4702.295
ASIA,1995,4703.131
ASIA,1995,5494.904
ASIA,1995,5756.845
ASIA,1995,6095.397
ASIA,1995,6760.1084
ASIA,1995,7093.735
ASIA,1995,7674.063
ASIA,1995,9856.483
ASIA,1995,9962.536
ASIA,1995,10080.208
ASIA,1995,10695.393
ASIA,1995,11725.093
ASIA,1995,15292.176
ASIA,1995,18751.486
ASIA,1995,19089.299
ASIA,1995,19223.332
ASIA,1995,19959.703
ASIA,1995,21329.686
ASIA,1995,23378.16
ASIA,1995,27552.96
ASIA,1995,30957.287
ASIA,1995,31239.918
ASIA,1995,31887.277
ASIA,1995,31941.908
ASIA,1996,600.1753
ASIA,1996,1234.0841
ASIA,1996,1450.5251
ASIA,1996,1469.0317
ASIA,1996,1511.7336
ASIA,1996,1559.5212
ASIA,1996,1733.0995
ASIA,1996,1899.8959
ASIA,1996,2271.7986
ASIA,1996,2323.0464
ASIA,1996,2337.5227
ASIA,1996,2475.568
ASIA,1996,2901.5542
ASIA,1996,2979.808
ASIA,1996,3074.2197
ASIA,1996,3226.9849
ASIA,1996,3790.7788
ASIA,1996,3855.572
ASIA,1996,4030.8848
ASIA,1996,4219.644
ASIA,1996,4452.882
ASIA,1996,4811.4893
ASIA,1996,5187.709
ASIA,1996,5320.2554
ASIA,1996,5851.2954
ASIA,1996,6567.4004
ASIA,1996,6783.229
ASIA,1996,7746.409
ASIA,1996,7826.858
ASIA,1996,9517.372
ASIA,1996,10458.358
ASIA,1996,10644.634
ASIA,1996,11640.821
ASIA,1996,12668.668
ASIA,1996,16491.168
ASIA,1996,18875.29
ASIA,1996,20204.56
ASIA,1996,20280.494
ASIA,1996,22390.053
ASIA,1996,22395.264
ASIA,1996,23979.996
ASIA,1996,29612.66
ASIA,1996,32261.803
ASIA,1996,32724.488
ASIA,1996,32784.156
ASIA,1996,34042.742
ASIA,1997,570.5981
ASIA,1997,1291.5126
ASIA,1997,1466.3667
ASIA,1997,1505.9805
ASIA,1997,1552.6324
ASIA,1997,1558.3988
ASIA,1997,1604.8995
ASIA,1997,2002.236
ASIA,1997,2337.948
ASIA,1997,2445.0127
ASIA,1997,2466.8735
ASIA,1997,2514.0217
ASIA,1997,2856.1487
ASIA,1997,2986.7056
ASIA,1997,3114.675
ASIA,1997,3347.6125
ASIA,1997,3927.6804
ASIA,1997,3928.0144
ASIA,1997,4310.828
ASIA,1997,4480.898
ASIA,1997,4529.3345
ASIA,1997,4836.0444
ASIA,1997,5598.021
ASIA,1997,5628.5303
ASIA,1997,6055.8486
ASIA,1997,6581.053
ASIA,1997,6942.459
ASIA,1997,8093.796
ASIA,1997,8113.724
ASIA,1997,8826.773
ASIA,1997,9995.618
ASIA,1997,11432.437
ASIA,1997,12528.39
ASIA,1997,13344.57
ASIA,1997,18518.48
ASIA,1997,19264.787
ASIA,1997,21055.945
ASIA,1997,21087.428
ASIA,1997,23437.768
ASIA,1997,24226.73
ASIA,1997,30989.15
ASIA,1997,31511.191
ASIA,1997,33038.293
ASIA,1997,33385.82
ASIA,1997,34868.066
ASIA,1997,38168.465
ASIA,1998,545.0388
ASIA,1998,1348.1499
ASIA,1998,1476.296
ASIA,1998,1547.0283
ASIA,1998,1570.6635
ASIA,1998,1579.9309
ASIA,1998,1589.3315
ASIA,1998,2050.8838
ASIA,1998,2564.2844
ASIA,1998,2611.7815
ASIA,1998,2620.489
ASIA,1998,2794.7866
ASIA,1998,3035.4517
ASIA,1998,3037.7043
ASIA,1998,3105.961
ASIA,1998,3550.364
ASIA,1998,3852.6328
ASIA,1998,4044.1484
ASIA,1998,4309.847
ASIA,1998,4575.987
ASIA,1998,4619.905
ASIA,1998,4994.053
ASIA,1998,5203.5796
ASIA,1998,5440.221
ASIA,1998,6051.883
ASIA,1998,6994.1567
ASIA,1998,7120.4937
ASIA,1998,8088.648
ASIA,1998,8458.387
ASIA,1998,8742.974
ASIA,1998,9077.748
ASIA,1998,11772.83
ASIA,1998,12129.636
ASIA,1998,13776.008
ASIA,1998,19624.691
ASIA,1998,20212.738
ASIA,1998,20213.02
ASIA,1998,22310.918
ASIA,1998,24131.22
ASIA,1998,24506.16
ASIA,1998,30866.428
ASIA,1998,32558.188
ASIA,1998,33331.297
ASIA,1998,33590.48
ASIA,1998,36448.055
ASIA,1998,39667.793
ASIA,1999,518.6579
ASIA,1999,1412.9813
ASIA,1999,1586.2104
ASIA,1999,1609.1803
ASIA,1999,1621.3206
ASIA,1999,1664.6422
ASIA,1999,1667.6613
ASIA,1999,2167.7795
ASIA,1999,2641.3484
ASIA,1999,2707.7405
ASIA,1999,2801.8618
ASIA,1999,3111.9585
ASIA,1999,3144.4612
ASIA,1999,3157.1125
ASIA,1999,3527.1604
ASIA,1999,3917.0886
ASIA,1999,3959.7815
ASIA,1999,4080.2185
ASIA,1999,4466.7363
ASIA,1999,4630.6514
ASIA,1999,4763.3506
ASIA,1999,5000.4526
ASIA,1999,5186.7134
ASIA,1999,5488.5156
ASIA,1999,6204.6465
ASIA,1999,7147.5547
ASIA,1999,7340.4937
ASIA,1999,7960.292
ASIA,1999,8421.348
ASIA,1999,8714.627
ASIA,1999,9347.061
ASIA,1999,11151.674
ASIA,1999,12636.607
ASIA,1999,15263.758
ASIA,1999,21147.525
ASIA,1999,21519.672
ASIA,1999,21540.693
ASIA,1999,22058.572
ASIA,1999,24644.205
ASIA,1999,25471.781
ASIA,1999,31134.166
ASIA,1999,32394.516
ASIA,1999,33351.195
ASIA,1999,35156.117
ASIA,1999,40135.176
ASIA,1999,42372.438
ASIA,2000,502.3727
ASIA,2000,1485.3092
ASIA,2000,1657.1444
ASIA,2000,1659.0891
ASIA,2000,1676.7456
ASIA,2000,1723.3563
ASIA,2000,1843.4945
ASIA,2000,2262.2356
ASIA,2000,2753.0854
ASIA,2000,2773.1016
ASIA,2000,2936.0627
ASIA,2000,3154.5117
ASIA,2000,3246.383
ASIA,2000,3649.493
ASIA,2000,4033.5608
ASIA,2000,4173.195
ASIA,2000,4212.1055
ASIA,2000,4214.8887
ASIA,2000,4667.26
ASIA,2000,4730.3545
ASIA,2000,4891.664
ASIA,2000,5139.8257
ASIA,2000,5377.3936
ASIA,2000,5384.3867
ASIA,2000,5841.094
ASIA,2000,7405.707
ASIA,2000,7621.841
ASIA,2000,7668.072
ASIA,2000,9104.763
ASIA,2000,9309.42
ASIA,2000,9627.1045
ASIA,2000,11904.008
ASIA,2000,13474.701
ASIA,2000,17021.723
ASIA,2000,22326.799
ASIA,2000,23108.018
ASIA,2000,23904.516
ASIA,2000,24186.365
ASIA,2000,26058.84
ASIA,2000,26787.445
ASIA,2000,32894.01
ASIA,2000,33210.81
ASIA,2000,35844.746
ASIA,2000,37772.758
ASIA,2000,45788.12
ASIA,2000,48888.03
ASIA,2001,489.682
ASIA,2001,1551.1965
ASIA,2001,1704.3733
ASIA,2001,1726.4713
ASIA,2001,1738.3142
ASIA,2001,1845.4781
ASIA,2001,1996.3737
ASIA,2001,2365.1033
ASIA,2001,2837.8555
ASIA,2001,2915.686
ASIA,2001,3133.556
ASIA,2001,3176.9468
ASIA,2001,3357.993
ASIA,2001,4090.2183
ASIA,2001,4147.6484
ASIA,2001,4249.0337
ASIA,2001,4498.7944
ASIA,2001,4626.303
ASIA,2001,4725.2524
ASIA,2001,4995.1445
ASIA,2001,5014.0625
ASIA,2001,5125.1274
ASIA,2001,5457.5103
ASIA,2001,5526.1475
ASIA,2001,5620.966
ASIA,2001,7509.304
ASIA,2001,7836.8267
ASIA,2001,7982.7407
ASIA,2001,9620.627
ASIA,2001,9818.721
ASIA,2001,10589.103
ASIA,2001,10950.992
ASIA,2001,13307.215
ASIA,2001,18152.963
ASIA,2001,23095.736
ASIA,2001,23804.438
ASIA,2001,24191.996
ASIA,2001,25427.32
ASIA,2001,26203.977
ASIA,2001,26431.1
ASIA,2001,32734.201
ASIA,2001,33246.39
ASIA,2001,36864.574
ASIA,2001,37225.87
ASIA,2001,50525.707
ASIA,2001,51263.375
ASIA,2002,796.8166
ASIA,2002,1621.267
ASIA,2002,1709.7787
ASIA,2002,1710.9496
ASIA,2002,1770.9572
ASIA,2002,1982.8837
ASIA,2002,2175.8833
ASIA,2002,2486.9893
ASIA,2002,2870.9236
ASIA,2002,3070.6936
ASIA,2002,3265.6865
ASIA,2002,3299.246
ASIA,2002,3401.9465
ASIA,2002,3842.1465
ASIA,2002,4181.3755
ASIA,2002,4292.099
ASIA,2002,4631.6523
ASIA,2002,4777.2886
ASIA,2002,4880.4
ASIA,2002,5343.1123
ASIA,2002,5406.953
ASIA,2002,5720.2817
ASIA,2002,5721.3086
ASIA,2002,5795.641
ASIA,2002,6082.146
ASIA,2002,7529.7017
ASIA,2002,8248.101
ASIA,2002,8394.055
ASIA,2002,10276.398
ASIA,2002,10467.37
ASIA,2002,11640.18
ASIA,2002,11753.953
ASIA,2002,13809.872
ASIA,2002,19487.842
ASIA,2002,23828.072
ASIA,2002,24053.975
ASIA,2002,24823.553
ASIA,2002,25250.637
ASIA,2002,27141.844
ASIA,2002,27425.807
ASIA,2002,33038.15
ASIA,2002,33195.402
ASIA,2002,37829.906
ASIA,2002,39943.15
ASIA,2002,54077.47
ASIA,2002,57541.1
ASIA,2003,842.8052
ASIA,2003,1710.7314
ASIA,2003,1729.6221
ASIA,2003,1747.7766
ASIA,2003,1850.2043
ASIA,2003,2135.9082
ASIA,2003,2410.5698
ASIA,2003,2625.3481
ASIA,2003,3035.9226
ASIA,2003,3242.2854
ASIA,2003,3437.9917
ASIA,2003,3464.82
ASIA,2003,3775.438
ASIA,2003,3782.4526
ASIA,2003,4158.2993
ASIA,2003,4326.5107
ASIA,2003,4333.214
ASIA,2003,4844.73
ASIA,2003,5408.523
ASIA,2003,5649.4634
ASIA,2003,5938.878
ASIA,2003,5963.57
ASIA,2003,6013.0093
ASIA,2003,6743.241
ASIA,2003,6784.561
ASIA,2003,6986.524
ASIA,2003,8669.625
ASIA,2003,8671.1875
ASIA,2003,10868.836
ASIA,2003,11502.853
ASIA,2003,12380.207
ASIA,2003,12726.287
